ensembl_gene_id_version	entrezgene_id	description	external_gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.15	7105	tetraspanin 6 [Source:HGNC Symbol;Acc:HGNC:11858]	TSPAN6	235.334990470033	-0.535608	0.0729861050133269	7.33849315505318	2.16011955775093e-13	4.18101864400497e-12
ENSG00000110344.9	9354	ubiquitination factor E4A [Source:HGNC Symbol;Acc:HGNC:12499]	UBE4A	688.466928264195	-0.372653	0.0507844314682178	7.33793805984696	2.16909503175572e-13	4.1922841343865e-12
ENSG00000198932.13	9737	G protein-coupled receptor associated sorting protein 1 [Source:HGNC Symbol;Acc:HGNC:24834]	GPRASP1	230.352740344335	-0.505122	0.0688373889514153	7.33789577892451	2.16978018222724e-13	4.1922841343865e-12
ENSG00000163517.15	79885	histone deacetylase 11 [Source:HGNC Symbol;Acc:HGNC:19086]	HDAC11	63.579886013268	0.915871	0.124925628683853	-7.33132761688289	2.27883813539749e-13	4.39910459859712e-12
ENSG00000088367.23	2036	erythrocyte membrane protein band 4.1 like 1 [Source:HGNC Symbol;Acc:HGNC:3378]	EPB41L1	178.264959327659	0.521845	0.0712187041576992	-7.32735880764984	2.34732757746754e-13	4.52731475254849e-12
ENSG00000165806.20	840	caspase 7 [Source:HGNC Symbol;Acc:HGNC:1508]	CASP7	200.420937166077	0.653749	0.0892437156575352	-7.32543410028987	2.38126622540104e-13	4.58871893196654e-12
ENSG00000153485.5	26175	transmembrane protein 251 [Source:HGNC Symbol;Acc:HGNC:20218]	TMEM251	84.5614700065512	-0.883803	0.120808210758808	7.31575284564314	2.55942360891292e-13	4.92768039271568e-12
ENSG00000101152.11	80331	DnaJ heat shock protein family (Hsp40) member C5 [Source:HGNC Symbol;Acc:HGNC:16235]	DNAJC5	731.554150757079	0.449204	0.0614206716322757	-7.31355566276108	2.60164462125394e-13	5.00455568421473e-12
ENSG00000114529.12	79669	chromosome 3 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:26255]	C3orf52	29.6603197613318	-1.79834	0.246039745713373	7.30912584181454	2.68885864253249e-13	5.16776855126865e-12
ENSG00000153113.23	831	calpastatin [Source:HGNC Symbol;Acc:HGNC:1515]	CAST	870.802975250255	0.468179	0.0640594452711567	-7.30850156788989	2.70137793430308e-13	5.18270513529342e-12
ENSG00000169083.17	367	androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]	AR	344.4291519227	-0.473079	0.0647295816725336	7.30853842599853	2.700637187978e-13	5.18270513529342e-12
ENSG00000176244.7	414149	acyl-CoA binding domain containing 7 [Source:HGNC Symbol;Acc:HGNC:17715]	ACBD7	185.044472631598	-0.634368	0.0869359230478817	7.29696626673175	2.94328548619531e-13	5.64185706936806e-12
ENSG00000132613.15	92154	MTSS I-BAR domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25094]	MTSS2	779.078659110447	0.769255	0.10542714261912	-7.29655321764463	2.95233105517201e-13	5.6542319234711e-12
ENSG00000150593.18	27250	programmed cell death 4 [Source:HGNC Symbol;Acc:HGNC:8763]	PDCD4	277.700997256565	-0.477206	0.0654309912341907	7.29326441878088	3.02533499913287e-13	5.78896924067205e-12
ENSG00000132763.15	25974	metabolism of cobalamin associated C [Source:HGNC Symbol;Acc:HGNC:24525]	MMACHC	257.760869749142	-0.492033	0.0674710522165585	7.29250775674038	3.04238045730903e-13	5.81139917099108e-12
ENSG00000146426.18	26230	T cell lymphoma invasion and metastasis 2 [Source:HGNC Symbol;Acc:HGNC:11806]	TIAM2	282.669263132377	-0.491687	0.0674229614836674	7.29256844176081	3.04100992322254e-13	5.81139917099108e-12
ENSG00000169692.13	10555	1-acylglycerol-3-phosphate O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:325]	AGPAT2	33.9566899276893	1.46881	0.20144567374817	-7.29132816025685	3.06914175000723e-13	5.85739264229965e-12
ENSG00000173175.14	111	adenylate cyclase 5 [Source:HGNC Symbol;Acc:HGNC:236]	ADCY5	18.5042044981423	2.10558	0.288839001397172	-7.28979146877422	3.10435141084554e-13	5.91941522733543e-12
ENSG00000013503.10	55703	RNA polymerase III subunit B [Source:HGNC Symbol;Acc:HGNC:30348]	POLR3B	124.213060482718	-0.771849	0.105890804139198	7.28910737603599	3.12015311265428e-13	5.94435452954458e-12
ENSG00000167601.12	558	AXL receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:905]	AXL	261.637166702329	0.434942	0.0596726392912482	-7.28880547401294	3.12715177774862e-13	5.95249387651139e-12
ENSG00000110880.10	23603	coronin 1C [Source:HGNC Symbol;Acc:HGNC:2254]	CORO1C	1175.44524475243	0.389105	0.0534128182196554	-7.28485635258969	3.22013224673327e-13	6.12414175461042e-12
ENSG00000128581.17	64792	intraflagellar transport 22 [Source:HGNC Symbol;Acc:HGNC:21895]	IFT22	289.446315057403	-0.477184	0.065514609766186	7.28363239135559	3.24949722011974e-13	6.17461034002386e-12
ENSG00000197111.15	5094	poly(rC) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8648]	PCBP2	1162.24313478533	-0.323878	0.0444786861913235	7.2816478265041	3.29767026305168e-13	6.2606986828876e-12
ENSG00000173120.15	22992	lysine demethylase 2A [Source:HGNC Symbol;Acc:HGNC:13606]	KDM2A	575.643156881362	0.336698	0.0462498689010604	-7.27998640304365	3.33853823400525e-13	6.33278064839589e-12
ENSG00000082497.12	56256	SERTA domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25236]	SERTAD4	11.4685749461352	-2.69557	0.370421846069179	7.27703988912992	3.41224389423515e-13	6.46697230406562e-12
ENSG00000071282.12	29995	LIM and cysteine rich domains 1 [Source:HGNC Symbol;Acc:HGNC:6633]	LMCD1	83.2285450257353	-0.820122	0.112735413054269	7.27475259321788	3.47055913142467e-13	6.57178816274022e-12
ENSG00000279569.1	NA	novel transcript	AC020763.4	522.530791407455	0.797226	0.109608178867761	-7.27341501985948	3.50511329872823e-13	6.63146782072214e-12
ENSG00000241111.1	NA	novel transcript	AC092040.1	232.150772341923	0.569403	0.0783083926394869	-7.27129079314799	3.56068499707234e-13	6.73077363992038e-12
ENSG00000119718.11	8892	eukaryotic translation initiation factor 2B subunit beta [Source:HGNC Symbol;Acc:HGNC:3258]	EIF2B2	261.003560246499	-0.495824	0.0682189718071157	7.26812438312349	3.64513086978768e-13	6.88444137370885e-12
ENSG00000164442.10	10370	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]	CITED2	139.396814184077	0.627014	0.0862821974629497	-7.26701189589608	3.67526451869317e-13	6.93535438518824e-12
ENSG00000108846.16	8714	ATP binding cassette subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:54]	ABCC3	317.049281908186	0.665676	0.0916103379294937	-7.26638742284954	3.69228651857063e-13	6.96145868393373e-12
ENSG00000130703.16	9885	oxysterol binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:15761]	OSBPL2	312.830998554268	0.447262	0.0615987892223731	-7.26088344594119	3.84570221890254e-13	7.24445354144082e-12
ENSG00000106477.19	95681	centrosomal protein 41 [Source:HGNC Symbol;Acc:HGNC:12370]	CEP41	451.430295846773	-0.391074	0.0538820292750469	7.25795851406619	3.92976029925247e-13	7.39433614157392e-12
ENSG00000178053.19	4291	myeloid leukemia factor 1 [Source:HGNC Symbol;Acc:HGNC:7125]	MLF1	137.158822013294	0.761634	0.104938920970618	-7.25788002592791	3.9320406084218e-13	7.39433614157392e-12
ENSG00000141568.21	3607	forkhead box K2 [Source:HGNC Symbol;Acc:HGNC:6036]	FOXK2	510.341858723827	0.425688	0.0586853998849806	-7.25372831169175	4.0545302169844e-13	7.61812032938213e-12
ENSG00000178075.20	54762	GRAM domain containing 1C [Source:HGNC Symbol;Acc:HGNC:25252]	GRAMD1C	47.0615096897748	1.22648	0.169227183702829	-7.24754616600548	4.24389821575731e-13	7.96707048535075e-12
ENSG00000225988.1	NA	LAMP5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40754]	LAMP5-AS1	22.0006924548449	-1.46263	0.201932943785965	7.2431419211431	4.38407721021429e-13	8.22315788063647e-12
ENSG00000271122.1	NA	novel transcript	AC018647.2	371.256578550628	-0.426217	0.0588551795387953	7.24179046607199	4.42799600394255e-13	8.29840658833285e-12
ENSG00000124193.16	6431	serine and arginine rich splicing factor 6 [Source:HGNC Symbol;Acc:HGNC:10788]	SRSF6	1340.7816553143	-0.41089	0.0567518954162005	7.24010499888208	4.48337507265086e-13	8.39498524538475e-12
ENSG00000127527.14	58513	epidermal growth factor receptor pathway substrate 15 like 1 [Source:HGNC Symbol;Acc:HGNC:24634]	EPS15L1	378.597304495792	0.422112	0.058319149731706	-7.23796389255653	4.55470653461885e-13	8.52124316798057e-12
ENSG00000168385.18	4735	septin 2 [Source:HGNC Symbol;Acc:HGNC:7729]	SEPTIN2	5680.88493701451	-0.337548	0.0466442906570329	7.23664882126927	4.59906962303274e-13	8.59687389380768e-12
ENSG00000100522.10	64841	glucosamine-phosphate N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:19980]	GNPNAT1	417.302955647985	-0.47814	0.0661125867997343	7.23221357488152	4.75184102869768e-13	8.87484560988507e-12
ENSG00000160685.13	51043	zinc finger and BTB domain containing 7B [Source:HGNC Symbol;Acc:HGNC:18668]	ZBTB7B	68.0753438795214	1.0374	0.143536428620115	-7.22740086946662	4.92325259467994e-13	9.18712597432882e-12
ENSG00000198729.5	81706	protein phosphatase 1 regulatory inhibitor subunit 14C [Source:HGNC Symbol;Acc:HGNC:14952]	PPP1R14C	108.28481286879	-0.724795	0.100315761728558	7.22513707889274	5.00596625791715e-13	9.33349797686636e-12
ENSG00000198860.12	116461	tRNA splicing endonuclease subunit 15 [Source:HGNC Symbol;Acc:HGNC:16791]	TSEN15	480.719511107113	-0.443459	0.0613828770739577	7.22448141925132	5.03017631107436e-13	9.3706347610654e-12
ENSG00000167088.11	6632	small nuclear ribonucleoprotein D1 polypeptide [Source:HGNC Symbol;Acc:HGNC:11158]	SNRPD1	420.53450301802	-0.475714	0.065938626700495	7.21449610131499	5.4134058213517e-13	1.00759496417367e-11
ENSG00000261460.1	NA	novel transcript, antisense to HEXA and CELF6	AC009690.2	308.822822669147	0.457855	0.0634835424151916	-7.21218260553562	5.50620646987626e-13	1.0239949391551e-11
ENSG00000103187.8	23406	coactosin like F-actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18304]	COTL1	346.159653595127	0.585865	0.0812572961364509	-7.21000009909472	5.59518362853178e-13	1.03965654605731e-11
ENSG00000108561.8	708	complement C1q binding protein [Source:HGNC Symbol;Acc:HGNC:1243]	C1QBP	431.126423124372	-0.492039	0.0683387142887339	7.20000355292641	6.0210990677247e-13	1.11784571382341e-11
ENSG00000105605.7	59284	calcium voltage-gated channel auxiliary subunit gamma 7 [Source:HGNC Symbol;Acc:HGNC:13626]	CACNG7	467.047792031375	0.729006	0.101267121223933	-7.1988463601485	6.07241261994624e-13	1.12641448369827e-11
ENSG00000141934.10	8612	phospholipid phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:9230]	PLPP2	118.946574111735	0.811227	0.112697497961454	-7.19826580985789	6.09831751287826e-13	1.13025947588006e-11
ENSG00000196421.8	284739	chromosome 20 open reading frame 204 [Source:HGNC Symbol;Acc:HGNC:27655]	C20orf204	41.4260007180023	-1.29918	0.180584367941483	7.19431273360195	6.27761607436118e-13	1.1625037468323e-11
ENSG00000197728.11	6231	ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:10414]	RPS26	665.437955027366	-0.466898	0.0649290331094914	7.19090315637499	6.43641252680411e-13	1.19089995506537e-11
ENSG00000163932.15	5580	protein kinase C delta [Source:HGNC Symbol;Acc:HGNC:9399]	PRKCD	59.4036659277971	0.93689	0.130316868841032	-7.18932347078467	6.5113145745806e-13	1.20373862071819e-11
ENSG00000113504.21	10723	solute carrier family 12 member 7 [Source:HGNC Symbol;Acc:HGNC:10915]	SLC12A7	18.5557774059445	2.33418	0.324745955339614	-7.18771337072648	6.58853917868552e-13	1.21698456758241e-11
ENSG00000177383.5	64110	MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639]	MAGEF1	646.905813178174	-0.331292	0.0460932100818715	7.18743569609256	6.60194777409885e-13	1.21843047972866e-11
ENSG00000112238.11	59336	PR/SET domain 13 [Source:HGNC Symbol;Acc:HGNC:13998]	PRDM13	12.5409673429776	-2.4788	0.344948407042744	7.18600078626374	6.67166599291115e-13	1.23025746303403e-11
ENSG00000140350.15	8125	acidic nuclear phosphoprotein 32 family member A [Source:HGNC Symbol;Acc:HGNC:13233]	ANP32A	1959.8903957393	0.302267	0.0420881533268516	-7.18175315028039	6.88231038008154e-13	1.26802938842464e-11
ENSG00000102359.7	27286	sushi repeat containing protein X-linked 2 [Source:HGNC Symbol;Acc:HGNC:30668]	SRPX2	21.1184686402484	1.41324	0.196826070997805	-7.18015054078549	6.96347007847009e-13	1.281900861916e-11
ENSG00000095637.22	10580	sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565]	SORBS1	373.806888444379	0.407201	0.056723605994342	-7.17869298644877	7.03809920147018e-13	1.29454776634961e-11
ENSG00000134668.12	90853	SPOC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26338]	SPOCD1	18.4347151549926	2.14589	0.299027875771691	-7.17623435775873	7.16576794253224e-13	1.31692097213221e-11
ENSG00000140443.15	3480	insulin like growth factor 1 receptor [Source:HGNC Symbol;Acc:HGNC:5465]	IGF1R	1052.53936444386	0.289978	0.0404135310130395	-7.17526879166296	7.21652601987918e-13	1.32513383172432e-11
ENSG00000089094.19	84678	lysine demethylase 2B [Source:HGNC Symbol;Acc:HGNC:13610]	KDM2B	378.508523101761	0.449098	0.0625925473919133	-7.1749419958289	7.23378489846161e-13	1.32718677048834e-11
ENSG00000159860.7	NA	TRPM8 channel associated factor 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33603]	TCAF2P1	15.4496974086985	1.54299	0.215077610002928	-7.1741016830105	7.2783501069352e-13	1.33424196376756e-11
ENSG00000102445.18	80183	rubicon like autophagy enhancer [Source:HGNC Symbol;Acc:HGNC:20420]	RUBCNL	120.74315700271	-0.811646	0.113145124360605	7.17349816707627	7.31052318777352e-13	1.33901554327734e-11
ENSG00000087266.17	6452	SH3 domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:10825]	SH3BP2	539.446208998082	0.611192	0.085222579955389	-7.17171728551779	7.4062768834279e-13	1.35541695889255e-11
ENSG00000115556.14	84812	phospholipase C delta 4 [Source:HGNC Symbol;Acc:HGNC:9062]	PLCD4	99.0240979118903	-0.738765	0.103056175167309	7.16856654344281	7.5787094385693e-13	1.38581208687005e-11
ENSG00000178202.13	143888	protein O-glucosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:28496]	POGLUT3	731.299474103981	-0.355491	0.0496142023063421	7.16509972339507	7.77299504165605e-13	1.42014896020483e-11
ENSG00000076108.11	11176	bromodomain adjacent to zinc finger domain 2A [Source:HGNC Symbol;Acc:HGNC:962]	BAZ2A	844.849498683338	0.354505	0.0495016278767897	-7.16148645801234	7.98068994158357e-13	1.45687628339962e-11
ENSG00000116044.16	4780	nuclear factor, erythroid 2 like 2 [Source:HGNC Symbol;Acc:HGNC:7782]	NFE2L2	1320.54210625078	-0.4143	0.0578766715798555	7.15832927229184	8.16662109262761e-13	1.48957258408804e-11
ENSG00000245694.10	643911	colorectal neoplasia differentially expressed [Source:HGNC Symbol;Acc:HGNC:37078]	CRNDE	442.643601373402	-0.62766	0.0876859715234972	7.1580471509485	8.18344107794003e-13	1.49139456639954e-11
ENSG00000088538.13	1795	dedicator of cytokinesis 3 [Source:HGNC Symbol;Acc:HGNC:2989]	DOCK3	32.263914849736	-1.16108	0.162237148854491	7.15669304173322	8.264647081359e-13	1.50493777921027e-11
ENSG00000173077.16	NA	deleted in esophageal cancer 1 [Source:HGNC Symbol;Acc:HGNC:23658]	DEC1	41.697680778931	1.24	0.173291609862965	-7.15559161887618	8.33128233149369e-13	1.51580739286252e-11
ENSG00000105642.15	3780	potassium calcium-activated channel subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:6290]	KCNN1	14.7315100237745	1.9175	0.268137440017906	-7.15117739868333	8.60367150144412e-13	1.56406294663638e-11
ENSG00000073849.15	6480	ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]	ST6GAL1	187.559434859486	-0.524247	0.0733474044921097	7.1474559996259	8.84008415939028e-13	1.6057034729781e-11
ENSG00000145014.17	93109	transmembrane protein 44 [Source:HGNC Symbol;Acc:HGNC:25120]	TMEM44	141.316472815919	0.671699	0.0940124294287805	-7.14478513524131	9.01367695736863e-13	1.63587372410831e-11
ENSG00000005469.11	54677	carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]	CROT	203.481465164987	-0.615642	0.0862055257955253	7.14156537598944	9.22739694486768e-13	1.67327041110711e-11
ENSG00000131171.13	6451	SH3 domain binding glutamate rich protein like [Source:HGNC Symbol;Acc:HGNC:10823]	SH3BGRL	704.605112252848	-0.60033	0.0840722248275244	7.14064064135558	9.28969262492818e-13	1.68316895502122e-11
ENSG00000074201.9	1207	chloride nucleotide-sensitive channel 1A [Source:HGNC Symbol;Acc:HGNC:2080]	CLNS1A	732.307044566272	-0.403811	0.056590156122073	7.13571519129079	9.62851941131775e-13	1.74311330271393e-11
ENSG00000174485.15	10260	DENN domain containing 4A [Source:HGNC Symbol;Acc:HGNC:24321]	DENND4A	242.995224703332	0.616624	0.0864220336985468	-7.13503669432967	9.67613430536982e-13	1.75028202393653e-11
ENSG00000128714.6	3239	homeobox D13 [Source:HGNC Symbol;Acc:HGNC:5136]	HOXD13	96.0136317138073	-0.740977	0.103856778541018	7.13460357043566	9.7066504117747e-13	1.75434849702216e-11
ENSG00000079482.13	4983	oligophrenin 1 [Source:HGNC Symbol;Acc:HGNC:8148]	OPHN1	207.863684406105	-0.64154	0.0899468683955535	7.1324347549349	9.86088241416051e-13	1.780749758051e-11
ENSG00000235159.1	NA	novel transcript	AL121672.2	10.5711342121038	-2.46254	0.345307439737328	7.13143468032027	9.93280894103224e-13	1.79225634388063e-11
ENSG00000242485.6	55052	mitochondrial ribosomal protein L20 [Source:HGNC Symbol;Acc:HGNC:14478]	MRPL20	256.613301650845	-0.566161	0.0794068463844235	7.12987304660347	1.00461543857797e-12	1.81121130226861e-11
ENSG00000156453.13	5097	protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]	PCDH1	653.63253712965	0.480546	0.0674033865841811	-7.12939732436153	1.00809344816965e-12	1.81598219916567e-11
ENSG00000272686.1	NA	novel transcript, antisense to WASL	AC006333.2	69.6739776835174	-0.763991	0.107182981764213	7.12791359790721	1.01901706130618e-12	1.83414670234937e-11
ENSG00000171680.22	57449	pleckstrin homology and RhoGEF domain containing G5 [Source:HGNC Symbol;Acc:HGNC:29105]	PLEKHG5	146.392987993642	1.07995	0.151546651775774	-7.1262073870777	1.0317223100388e-12	1.8554854361678e-11
ENSG00000136854.21	6812	syntaxin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11444]	STXBP1	171.281573826941	0.555388	0.077953136576824	-7.12463783972482	1.04354710304926e-12	1.87520690542177e-11
ENSG00000139641.12	23344	extended synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:29534]	ESYT1	592.820422256666	-0.429042	0.0602395391445818	7.12227106332887	1.06163003614903e-12	1.90613228447712e-11
ENSG00000139352.4	429	achaete-scute family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:738]	ASCL1	232.087216285752	-0.52754	0.0740894112446025	7.12031722178771	1.07678942390683e-12	1.93176199606884e-11
ENSG00000183853.18	55243	kirre like nephrin family adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:15734]	KIRREL1	828.839116485028	0.298554	0.0419369929532286	-7.11909886189238	1.08634970512071e-12	1.94731306337441e-11
ENSG00000107863.18	57584	Rho GTPase activating protein 21 [Source:HGNC Symbol;Acc:HGNC:23725]	ARHGAP21	1426.95297054314	0.423102	0.0594472504545429	-7.11726396595909	1.10090523785573e-12	1.97178540263364e-11
ENSG00000139370.12	121260	solute carrier family 15 member 4 [Source:HGNC Symbol;Acc:HGNC:23090]	SLC15A4	112.684154218982	0.615227	0.0864742457173134	-7.1145685067783	1.12263496897324e-12	2.00905649816333e-11
ENSG00000279660.1	NA	novel transcript	AC005703.6	116.131815658598	0.62721	0.0882253430443866	-7.10917895445337	1.16735305874122e-12	2.08737259062221e-11
ENSG00000138764.15	901	cyclin G2 [Source:HGNC Symbol;Acc:HGNC:1593]	CCNG2	173.638116662487	0.579076	0.0814919937151175	-7.10591988360134	1.19523737657048e-12	2.13548425881042e-11
ENSG00000043143.20	23338	jade family PHD finger 2 [Source:HGNC Symbol;Acc:HGNC:22984]	JADE2	255.508599928196	0.564493	0.0794856218168747	-7.10182117075265	1.23123486387739e-12	2.19800088168725e-11
ENSG00000158470.5	9334	beta-1,4-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:928]	B4GALT5	1325.05454338635	0.313901	0.0442200409684261	-7.09861595336305	1.26012438726218e-12	2.24773658064502e-11
ENSG00000198185.11	55713	zinc finger protein 334 [Source:HGNC Symbol;Acc:HGNC:15806]	ZNF334	201.490760348375	-0.599781	0.0845103619677221	7.09713400835143	1.27370543241658e-12	2.27010699640417e-11
ENSG00000107263.18	2889	Rap guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:4568]	RAPGEF1	295.261114696636	0.523762	0.0738229986410808	-7.09483348370216	1.29507323399423e-12	2.30630782363751e-11
ENSG00000105048.17	7138	troponin T1, slow skeletal type [Source:HGNC Symbol;Acc:HGNC:11948]	TNNT1	11.7471635249168	2.7293	0.385258663374491	-7.08432574388089	1.39722901824743e-12	2.48620221315372e-11
ENSG00000173546.7	1464	chondroitin sulfate proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:2466]	CSPG4	2032.834970681	1.00798	0.142299561868035	-7.08350838831336	1.40549881196309e-12	2.49888074605783e-11
ENSG00000088205.13	8886	DEAD-box helicase 18 [Source:HGNC Symbol;Acc:HGNC:2741]	DDX18	1050.20473414525	-0.480982	0.0679269527787163	7.08087662396003	1.43245392710941e-12	2.54473283894058e-11
ENSG00000145604.16	6502	S-phase kinase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10901]	SKP2	606.899307376157	-0.336263	0.0474908394964088	7.08057777478079	1.43554669009065e-12	2.54815373046742e-11
ENSG00000080845.17	22839	DLG associated protein 4 [Source:HGNC Symbol;Acc:HGNC:24476]	DLGAP4	746.432534003924	0.536214	0.075740702112588	-7.07960212748875	1.44568925296035e-12	2.56268343449462e-11
ENSG00000168528.12	347735	serine incorporator 2 [Source:HGNC Symbol;Acc:HGNC:23231]	SERINC2	77.4998528111262	0.893281	0.126177435196187	-7.07956469544863	1.44607978349168e-12	2.56268343449462e-11
ENSG00000034510.6	9168	thymosin beta 10 [Source:HGNC Symbol;Acc:HGNC:11879]	TMSB10	7458.65019842916	0.494295	0.0698363380893832	-7.07790336303395	1.46351718867913e-12	2.59148181512016e-11
ENSG00000105974.12	857	caveolin 1 [Source:HGNC Symbol;Acc:HGNC:1527]	CAV1	295.723794168696	-0.536568	0.0758106808850393	7.07773859198111	1.46525783518068e-12	2.59246145182333e-11
ENSG00000112695.11	1347	cytochrome c oxidase subunit 7A2 [Source:HGNC Symbol;Acc:HGNC:2288]	COX7A2	476.891278819117	-0.511511	0.072295098598754	7.07532014105708	1.491041341748e-12	2.63594377444405e-11
ENSG00000166197.16	9221	nucleolar and coiled-body phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15608]	NOLC1	949.119140702834	-0.326921	0.0462138456976697	7.07409714638148	1.5042488321933e-12	2.6571411612683e-11
ENSG00000169862.19	1501	catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516]	CTNND2	485.638935460549	0.468279	0.0662127486865514	-7.07234138121674	1.52341076102845e-12	2.68881383553227e-11
ENSG00000090565.16	9727	RAB11 family interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:17224]	RAB11FIP3	392.525164317006	0.715818	0.101242146133164	-7.07035843607259	1.54534011739944e-12	2.72531589524895e-11
ENSG00000135454.14	2583	beta-1,4-N-acetyl-galactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]	B4GALNT1	716.898905268195	0.346438	0.0490001542567224	-7.07013517207745	1.54782850401963e-12	2.7275011887216e-11
ENSG00000020922.12	4361	MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]	MRE11	396.082999437193	-0.452876	0.0640928823793893	7.0659287110998	1.59545311975486e-12	2.80915548093612e-11
ENSG00000075711.21	1739	discs large MAGUK scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:2900]	DLG1	1138.55680916464	0.416705	0.0589904811238897	-7.06393778560969	1.61849230657302e-12	2.84742486135446e-11
ENSG00000090339.9	3383	intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]	ICAM1	23.3271604597924	1.44487	0.204636353231215	-7.06068890945969	1.65679137167851e-12	2.91245781142165e-11
ENSG00000105058.12	26017	family with sequence similarity 32 member A [Source:HGNC Symbol;Acc:HGNC:24563]	FAM32A	657.286742457069	-0.334886	0.0474578437414226	7.05650106219853	1.70747336447589e-12	2.99913644140001e-11
ENSG00000258525.2	NA	novel transcript, antisense to COCH	AL049830.3	25.9848780139027	1.50115	0.212760111840745	-7.05562199691102	1.71830350536883e-12	3.01573315375543e-11
ENSG00000186352.9	353322	ankyrin repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:29593]	ANKRD37	46.5308684661975	0.882213	0.125169049497556	-7.04817211208411	1.81283329202996e-12	3.17908347509157e-11
ENSG00000140497.16	10066	secretory carrier membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:10564]	SCAMP2	284.915666541406	0.550514	0.0781243072125846	-7.04664289248786	1.83285897886043e-12	3.2116219972279e-11
ENSG00000173757.9	6777	signal transducer and activator of transcription 5B [Source:HGNC Symbol;Acc:HGNC:11367]	STAT5B	533.244356979822	0.358649	0.0509136698532749	-7.044257672331	1.86452828278263e-12	3.2644944665592e-11
ENSG00000100003.18	23541	SEC14 like lipid binding 2 [Source:HGNC Symbol;Acc:HGNC:10699]	SEC14L2	147.860266465062	0.596259	0.0846967039427721	-7.03993198646721	1.92333690984181e-12	3.36476079748207e-11
ENSG00000143013.13	8543	LIM domain only 4 [Source:HGNC Symbol;Acc:HGNC:6644]	LMO4	1534.46609942102	-0.255907	0.0363519248381994	7.03971737248962	1.92630153256205e-12	3.36724910812067e-11
ENSG00000196843.16	10865	AT-rich interaction domain 5A [Source:HGNC Symbol;Acc:HGNC:17361]	ARID5A	110.179979255633	0.886504	0.126053657335593	-7.03275484702713	2.02494980380704e-12	3.53685832532153e-11
ENSG00000169783.12	84894	leucine rich repeat and Ig domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21205]	LINGO1	85.1522174797804	0.996356	0.1417335214403	-7.02978371688079	2.06853929629085e-12	3.61010539215973e-11
ENSG00000144218.19	3899	AF4/FMR2 family member 3 [Source:HGNC Symbol;Acc:HGNC:6473]	AFF3	13.3548620673431	-1.84605	0.26264680988188	7.02863388446216	2.08565438503599e-12	3.63706806617338e-11
ENSG00000198561.13	1500	catenin delta 1 [Source:HGNC Symbol;Acc:HGNC:2515]	CTNND1	1287.77603996019	-0.296196	0.0421625471237249	7.02510103278055	2.1391140352278e-12	3.72731657870141e-11
